attrib1,attrib2,attrib3,attrib4,attrib5,attrib6,attrib7,attrib8,attrib9,attrib10,attrib11,attrib12,attrib13,attrib14,attrib15,attrib16,attrib17,attrib18,attrib19,attrib20,actual_class,subset,predicted_class,trust_score,dist_to_non_pred,dist_to_pred,our_score,model_confidence,mean_distance,rowID
34,3,0,0,0,0,0,0,0,1,611,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,1.60840678003393,9.539392066583698,5.830957382797442,41.51929672665474,0.8632944543683105,0.0,10473
49,3,0,0,1,1,0,0,1,3,27,2,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0,validation,0,19.76766174667882,67.56445288019442,3.317928419963276,28.442686176499116,0.9985223929716661,0.0,10474
44,4,0,1,0,0,0,1,0,0,174,5,999,1,1,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,validation,0,1.97135900856946,11.17332739160542,5.567829828577738,34.6978017457724,0.9927729902432809,0.0,10475
55,10,0,4,0,1,0,1,5,3,124,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,4.18520670165701,22.958852323232534,5.385715272830527,22.711379313194303,0.9914277581490701,0.0,10476
36,2,0,6,0,1,0,0,0,3,445,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0,validation,0,2.406753787264344,13.85533417135804,5.656855663705766,28.365265898453607,0.9592578206858638,0.0,10477
36,2,0,5,1,1,0,1,5,3,235,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,2.7346888047054314,14.745613856330294,5.292062830314848,10.798262383200424,0.9882372855723217,0.0,10478
37,4,0,1,0,0,0,1,5,1,39,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,validation,0,20.13039852012264,51.32817772919666,2.449784480316585,23.39138233419712,0.9962060453498274,0.0,10479
51,3,0,0,1,1,0,0,0,2,244,7,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,3.1033986567416982,19.937960276818732,6.324556585247697,16.52946816765571,0.9954425738157292,0.0,10480
49,4,2,1,0,1,0,1,2,3,1171,1,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,validation,1,1.0023037954997505,12.888336161041115,12.75871231747154,7.179058498941733,0.5467153067149099,1.0,10481
30,6,1,6,0,0,0,1,2,0,211,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,validation,0,5.6701111431792866,27.1621921979799,4.690416186224843,13.81790183534515,0.995722329717152,0.0,10482
46,0,0,0,1,0,0,0,0,2,183,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,3.1532087269855666,11.684376620085548,3.605551275463989,15.695522406959547,0.9964333579271321,0.0,10483
33,4,2,4,0,0,0,0,0,1,259,6,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,3.062766546321331,15.923383340232746,5.099019611650852,15.395403121238525,0.9946147240326226,0.0,10484
29,2,1,6,0,0,0,1,5,2,308,4,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,validation,0,2.9621574916116478,11.383473107975437,3.7429668713468462,18.724898418880247,0.9808801950404138,0.0,10485
31,4,1,6,0,0,0,0,1,1,91,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,13.037425658576668,40.65262414654203,3.0181481076978347,23.547024775044346,0.9982176644417615,0.0,10486
50,4,0,4,1,1,0,1,2,1,116,1,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,validation,0,9.119920457007277,36.23329209442625,3.872983346207417,20.182476943078438,0.996918754834304,0.0,10487
42,2,0,4,0,1,1,1,0,0,172,2,999,0,0,-1.8,92.89299999999999,-46.2,1.354,5099.1,0,validation,0,2.5375329642786886,10.716494062892023,4.123194028905261,29.673488424356904,0.9907239883156863,0.0,10488
29,2,1,6,0,0,1,1,3,2,447,2,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,validation,0,1.8051302119772452,8.048893402201324,4.358899058248539,30.40046310800929,0.9182088872912516,0.0,10489
45,8,2,6,0,0,0,1,2,1,69,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,validation,0,8.326111427884696,48.01928212707903,5.6673119730609525,22.426777741901994,0.9983546636274496,0.0,10490
27,10,0,6,0,0,1,1,0,0,117,1,999,1,1,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,0,validation,0,1.1351055987603034,10.516925216050554,9.16515138991168,44.62339677655588,0.9942660329031486,0.0,10491
31,4,1,6,0,0,0,0,2,0,211,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,7.692616108971299,26.282782900598637,3.3166247903554,12.894216963108533,0.995722329717152,0.0,10492
30,8,0,6,0,1,0,0,2,2,51,1,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,10.874266259287657,55.5863699210518,5.011735228441345,25.323850323886163,0.9982130044480331,0.0,10493
40,3,2,3,0,1,0,1,2,2,125,3,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,8.838298732976353,33.95371561405337,3.7416573867739413,13.448147936517863,0.996828613618578,0.0,10494
31,7,0,2,0,1,0,0,1,1,35,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0,validation,0,14.437976009900904,66.20389493828903,4.485399982164358,27.83389345411278,0.998264426786267,0.0,10495
46,10,1,6,0,1,1,1,8,0,142,12,999,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,1.4134289486244422,15.0996688705415,10.583005244258363,44.79727041778322,0.9502524161342201,0.0,10496
45,6,1,3,0,1,0,1,5,3,165,3,999,1,1,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,1.7334367547427645,8.486964180435782,4.796033361018249,18.013242769592512,0.9926756442237703,0.0,10497
28,3,1,2,0,0,0,0,2,1,117,1,999,0,0,1.4,93.91799999999999,-42.7,4.955,5228.1,0,validation,0,11.55922794834238,33.85045679160049,2.828435786790996,20.761693925181312,0.9965103499309778,0.0,10498
49,7,0,0,1,1,0,0,2,1,275,4,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,validation,0,2.9959433733402747,18.523207416643586,6.082762859096185,16.383060391027538,0.9911592505077924,0.0,10499
34,0,0,1,1,1,1,1,0,2,17,4,999,1,1,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,validation,0,9.313958361375963,55.24099120218608,5.830989710160703,47.0866236663153,0.9983598405216368,0.0,10500
39,4,0,4,0,1,0,0,0,4,159,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,2.6889543634580786,9.58370658983265,3.4641016151377544,15.196453020225253,0.9961220572497196,0.0,10501
46,4,2,4,0,0,0,1,3,2,516,2,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,validation,0,1.1096437061718598,7.681145747868608,6.822173040901261,32.60311594293983,0.8544847148718725,0.0,10502
42,3,2,0,0,0,0,0,0,4,181,4,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0,validation,0,2.469961175968965,11.832162270692539,4.690424394444494,14.540662733332582,0.996403292639121,0.0,10503
50,4,0,4,0,1,0,1,2,3,143,1,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,validation,0,9.896059281154654,33.81114533700407,3.316627202445279,17.673175484100693,0.996640395040615,0.0,10504
39,3,1,0,1,0,0,1,2,4,541,7,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,1.3947643720573553,10.852867132698162,7.681147375229823,34.6647105238702,0.8833927765722953,0.0,10505
43,3,0,5,1,1,0,1,5,3,355,6,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0,validation,0,3.603728056303765,20.09979940198409,5.477501711546972,20.4661288571644,0.9823656991373622,0.0,10506
56,5,0,2,0,0,0,1,3,0,68,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,validation,0,13.057196278085124,50.16136002940921,3.741663934668639,28.30575975683341,0.9982662758400971,0.0,10507
48,1,1,3,0,1,0,1,8,0,16,5,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,9.332752966884676,57.70219534818411,6.082762530298219,47.3256699693256,0.9837981860356187,0.0,10508
51,0,0,3,0,1,0,1,2,1,160,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,validation,0,9.707503409689542,34.598528581429754,3.4641016151377544,16.878701923761447,0.9962958357631515,0.0,10509
37,2,1,6,1,1,0,1,2,1,77,2,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,validation,0,15.429542754776604,42.36568724805502,2.6457513110645907,20.493994143981567,0.9984404634629858,0.0,10510
57,5,0,1,1,0,0,0,0,1,147,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,3.846192988865524,15.76939558131515,4.000001124999842,23.324166164088428,0.9968585693870128,0.0,10511
37,10,1,6,0,0,0,1,5,1,199,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,validation,0,3.254961377557896,16.60065748697924,5.000108898814105,12.441803229825677,0.987421923966217,0.0,10512
28,3,1,4,0,0,0,1,2,2,1290,4,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,1,validation,1,0.3339890229687699,6.333185138617063,18.86225535295289,8.2681853205757,0.5830136219321589,0.0,10513
40,2,2,6,0,1,0,0,8,0,180,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,1.1865428314271789,6.051368440278612,5.0,31.67206154382763,0.9067429967623463,0.0,10514
36,3,1,1,0,0,1,0,0,0,163,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,3.234257417033437,10.026198531846543,3.000000166666662,16.45593080974154,0.996339208529415,0.0,10515
44,3,0,1,1,1,0,0,0,0,73,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,10.116662556733662,31.361660670315306,3.0000006666665926,23.322525126849275,0.9984960088092553,0.0,10516
38,4,1,6,0,1,1,1,0,2,606,3,999,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,1,validation,0,1.6937948630735569,9.89949741148509,5.7445669114390165,53.699546962221255,0.7053798816840395,1.0,10517
31,4,0,6,0,0,0,1,3,4,379,2,999,0,0,1.4,93.444,-36.1,4.9639999999999995,5228.1,0,validation,0,1.9851089244697062,10.513441158821404,5.1961532887319635,25.373691663253716,0.965626123482892,0.0,10518
40,4,0,4,1,0,0,0,1,0,96,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,11.509183453307841,37.744348583596086,3.179498388110933,20.34560278334519,0.9981036623689792,0.0,10519
30,2,0,1,1,1,0,1,5,2,246,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,validation,0,3.5299914180439385,16.529452017535245,4.58257569495584,13.382170517107419,0.9904998074713708,0.0,10520
37,2,0,6,0,0,0,0,5,2,274,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0,validation,0,2.6047944992086003,14.046168481119683,5.292428648550682,12.81732993192957,0.9812457705088603,0.0,10521
58,5,2,6,0,1,0,1,8,2,282,2,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,1,validation,0,0.9545956830247366,7.967263018126111,8.246217314623719,38.48306701511883,0.7692880490645488,1.0,10522
37,4,0,4,1,0,0,0,2,0,237,2,999,0,0,1.4,93.91799999999999,-42.7,4.96,5228.1,0,validation,0,4.579767251073265,16.97056301364218,3.6055514141390357,10.288230094550855,0.9954098951775402,0.0,10523
47,3,1,0,0,0,0,0,0,4,131,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,validation,0,5.197707621344002,16.956368744516077,3.1622782926238484,20.589932917612078,0.9967786848043119,0.0,10524
54,5,0,3,0,1,0,1,2,3,148,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,9.596566499351743,34.20313816011642,3.4641016151377544,19.096365941453296,0.9967026687215993,0.0,10525
43,2,1,6,0,1,0,1,8,0,670,4,11,1,2,-1.8,93.075,-47.1,1.405,5099.1,1,validation,1,0.8902636656113344,44.350883869433765,49.717695119544715,6.864297043280996,0.6255556297148408,0.0,10526
31,2,1,6,1,1,0,1,3,3,67,1,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0,validation,0,17.009087694505954,46.702840556009136,2.6457581144163576,25.82803816337112,0.9980686504339893,0.0,10527
42,4,0,2,0,0,0,0,1,3,399,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,2.336427001632503,10.417892157245626,4.358899058248539,23.60582011040324,0.973387103156885,0.0,10528
58,5,2,4,0,0,0,1,2,1,60,24,999,0,0,1.4,93.91799999999999,-42.7,4.961,5228.1,0,validation,0,4.562288761941283,52.695772591357006,11.450293140352347,35.23020355086406,0.9983509349101444,0.0,10529
40,2,1,6,1,1,0,0,0,2,96,4,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,5.229979547859485,21.442918761213495,4.0000004999999685,19.13419160740298,0.9980887245830484,0.0,10530
46,8,1,1,0,1,0,0,0,1,147,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,2.2982001390083187,12.390752075640998,5.291502622129181,18.610958161296043,0.9967412933842444,0.0,10531
44,3,0,3,1,1,1,0,1,4,175,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0,validation,0,5.654816070816541,23.184745890347816,4.0,15.664746310975241,0.996640188144258,0.0,10532
38,1,2,1,0,0,0,0,0,0,398,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,2.82662371630745,11.93713051784229,4.123105625617661,24.78625901995734,0.9757603693079745,0.0,10533
32,2,1,6,0,0,0,1,3,2,226,5,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0,validation,0,5.823445775182717,20.755353333537833,3.464101759475319,12.634930235521939,0.993248921807076,0.0,10534
39,10,0,6,0,1,0,0,1,2,63,1,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,8.309174525913969,44.79893938476682,5.291503000093641,22.941292707884614,0.9982258137195298,0.0,10535
35,6,0,6,0,1,0,1,5,4,579,9,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,1,validation,0,1.4897357129468263,16.124609297592297,10.723805294763608,40.8916368903695,0.7317010222166932,1.0,10536
37,3,0,2,1,0,0,1,0,3,635,2,999,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,validation,0,1.5050895620404776,13.185035039771416,8.6602993019872,57.18158291254549,0.6770068579513953,0.0,10537
39,4,0,6,0,0,0,1,3,1,191,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,validation,0,3.0909415761410406,11.8743422554683,3.7416585894493366,12.209490909964732,0.9950048908250768,0.0,10538
50,3,0,5,1,0,0,1,2,3,291,2,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,0,validation,0,3.046697891929364,15.264338046571165,4.9101252529848995,16.929816264989167,0.9900722072293155,0.0,10539
31,2,0,6,0,1,0,0,0,4,218,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0,validation,0,5.3462299676130005,24.443699822244625,4.472137743853604,14.854453314267005,0.9956886203954809,0.0,10540
35,4,0,4,0,0,0,1,5,1,98,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0,validation,0,5.118823827631358,16.70382258646206,3.1632149784673187,18.864271558825077,0.9949186044971609,0.0,10541
34,1,0,1,0,0,0,0,0,1,514,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,2.4874892793601533,10.198706045376628,4.0,34.60115486289589,0.9070957637904523,0.0,10542
56,3,0,3,1,0,0,0,0,2,167,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,4.279796673392516,15.859006021816176,3.605551275463989,19.421484871108216,0.9965751594528015,0.0,10543
31,2,0,1,0,0,0,1,2,3,293,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,4.332444664783649,14.8023384976834,3.3166249411110686,16.935300965381405,0.9893485208012298,0.0,10544
51,6,0,6,1,0,1,0,1,3,93,1,999,0,0,1.4,94.465,-41.8,4.955,5228.1,0,validation,0,9.284818161570534,35.804371087899476,3.756227495772856,25.64832281063847,0.9983183214106692,0.0,10545
82,5,0,5,0,0,0,1,8,2,321,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,1,validation,1,1.058187896090965,25.25869355291362,23.76976230423855,11.731344726060783,0.5026663704363955,0.0,10546
45,3,0,5,0,1,0,1,8,3,263,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0,validation,0,1.6744089658445949,7.071210999538906,4.123108657311859,32.015329581581064,0.8744172433206294,0.0,10547
30,1,1,3,0,1,0,1,2,2,22,3,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,15.039157136553257,76.69970290033731,5.000000099999999,25.993249190021327,0.9983904769498355,0.0,10548
32,3,0,0,1,1,0,0,0,4,926,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,1.0891544229969918,11.269427669584644,10.246951205114621,68.07207313389542,0.669099316807469,0.0,10549
45,3,0,0,0,0,0,0,3,1,81,3,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,validation,0,11.616230190375957,39.688307043763054,3.3166253933780343,21.986847681895863,0.998308446393018,0.0,10550
28,8,1,6,0,0,0,0,0,1,518,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,1.6990569876858586,14.283333119408852,8.306623923111001,37.669080769101676,0.8986890562244141,0.0,10551
26,2,1,1,0,1,1,0,0,4,297,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,4.124758749582405,21.036270035346135,5.000000099999999,21.66762226881207,0.9906819612861401,0.0,10552
29,10,0,1,0,1,0,1,2,3,169,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,5.213467628486263,33.49421778456711,6.324556585247697,17.68277533490986,0.9959243238936394,0.0,10553
47,4,1,4,0,1,0,1,2,0,108,2,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,10.772413022985617,35.1426023509929,3.1622776601683795,19.43319928772068,0.9974021812705561,0.0,10554
36,2,1,6,0,1,0,1,2,3,10,3,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,validation,0,23.735601406424443,84.96966752906599,3.479840513586797,25.530194773073205,0.9983760234964977,0.0,10555
53,1,2,3,0,0,0,1,2,4,127,3,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,7.606361665909897,38.79244525677663,5.000000099999999,20.818339891721944,0.996828613618578,0.0,10556
44,3,0,5,0,0,0,0,1,3,239,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0,validation,0,4.134767901751604,13.494784659267447,3.1637345021350955,12.381206892108652,0.9945273640539478,0.0,10557
33,2,0,1,0,1,1,0,0,2,1044,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,0.8807945419656695,9.899495138642173,11.139278477531736,74.54698581108048,0.5408347766243182,0.0,10558
52,4,0,4,1,1,0,1,3,3,31,9,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0,validation,0,11.135019606332758,64.10269379675094,5.656855044987453,30.849387656102802,0.9983255888608185,0.0,10559
32,2,1,1,0,0,0,0,0,2,387,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0,validation,0,3.919541593800697,15.572273982948083,3.8729834753068597,24.4451977171188,0.9777930045732388,0.0,10560
32,1,0,1,0,0,0,0,1,4,298,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,2.778531575836601,15.524174696260024,5.4871867108747105,19.762993494065213,0.9906070914828242,0.0,10561
49,2,0,1,0,0,0,1,0,1,57,1,999,1,1,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,0,6.1527980064691805,24.445043444428567,3.8729962561303877,45.131570045405056,0.9979820405423232,0.0,10562
29,4,1,4,0,1,0,1,3,0,111,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0,validation,0,15.286142454971325,35.70947130664373,2.2360682011065762,22.894618155402416,0.9966457512713376,0.0,10563
34,3,0,4,1,0,0,0,1,2,1009,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0,validation,1,1.0271379028600762,10.583005291503921,10.203392818077722,5.843936383796324,0.5870195090721697,1.0,10564
58,6,2,6,0,1,0,1,2,2,75,4,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,7.704241051834646,46.420385004866255,5.925302777073929,26.430557058104657,0.9982718326470443,0.0,10565
42,2,0,6,0,1,0,1,2,4,287,1,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,2.631126014710936,13.152947388323273,4.898980404124924,14.204005642518956,0.9886079346146323,0.0,10566
47,3,1,3,1,1,0,1,2,2,89,2,999,0,0,1.4,93.91799999999999,-42.7,4.957,5228.1,0,validation,0,11.585316359117359,35.914511607427045,3.0000026666654818,19.685621618880187,0.9985394936485121,0.0,10567
29,2,0,6,1,0,1,1,2,3,160,1,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,13.090750988197223,33.37473536973757,2.449489742783178,18.308625761571687,0.995920763285209,0.0,10568
24,4,0,1,1,0,0,1,2,2,517,4,999,0,0,1.4,93.91799999999999,-42.7,4.963,5228.1,0,validation,0,1.5720164420374696,10.099506720627497,6.3245553993937,36.49077631316035,0.9001668887700444,0.0,10569
35,2,1,1,0,1,1,1,0,3,326,1,999,0,0,-1.8,92.89299999999999,-46.2,1.327,5099.1,0,validation,0,2.7783830740078863,11.038539984979899,3.873008649615955,34.90984712518666,0.983022915520286,0.0,10570
35,11,1,6,1,1,0,0,1,0,178,4,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0,validation,0,3.8682124130885205,24.546536415551586,6.24570540451597,17.844985296119745,0.995430505563764,0.0,10571
33,2,0,6,0,0,0,1,3,1,100,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0,validation,0,11.719350243732668,36.32998575557127,3.0,22.005601281946014,0.9975240243658148,0.0,10572
48,3,0,0,0,0,0,0,0,1,295,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,4.189721552434698,17.177858888697443,4.000000124999998,18.12989994309825,0.9913335980581754,0.0,10573
28,3,2,1,0,1,1,1,2,1,214,1,999,0,0,1.4,93.91799999999999,-42.7,4.962,5228.1,0,validation,0,8.763275946070163,27.166155432817504,3.0,13.803651449418211,0.9958703132120942,0.0,10574
43,4,0,5,0,1,0,0,0,1,324,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0,validation,0,4.315074309469699,15.379363315820385,3.4641016151377544,17.742156217479874,0.9901782558054368,0.0,10575
42,3,0,3,1,1,0,0,1,4,93,2,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0,validation,0,10.617247977686448,37.841048743395206,3.464110852729745,20.81133167124606,0.9985052112938407,0.0,10576
59,8,0,4,0,2,2,1,8,0,69,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0,validation,0,3.5750786223934155,22.684526179755224,6.245182463307217,48.941269197942255,0.9559098250218573,0.0,10577
59,5,0,0,0,0,0,0,2,3,37,27,999,0,0,1.4,93.91799999999999,-42.7,4.968,5228.1,0,validation,0,6.232031725319533,63.90496381346297,10.1542744694045,39.18195604155991,0.9970373851890496,0.0,10578
29,2,0,3,0,1,0,0,0,1,197,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0,validation,0,6.114182294973371,21.791566992761254,3.4641016151377544,15.77425968862325,0.99622647747994,0.0,10579
29,3,0,3,0,0,0,1,0,4,851,1,999,0,0,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0,validation,1,1.6852667338935958,17.912330613295413,10.528780746126305,6.2154253643202875,0.630679404032397,1.0,10580
44,8,0,4,0,2,2,1,3,4,179,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,validation,0,3.2415930331296012,19.77371993328519,6.000000749999953,15.98553674613301,0.9955723627989908,0.0,10581
32,4,1,6,0,1,0,1,0,1,51,1,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,0,4.870121557408376,21.715435731294917,4.358910414312274,41.33440172634384,0.9964080578251905,0.0,10582
46,1,0,1,0,0,0,1,0,2,174,3,999,0,0,-1.8,92.89299999999999,-46.2,1.334,5099.1,0,validation,0,2.8354666689443535,10.893058569566216,3.741716317413708,30.11014346750902,0.9943048883276654,0.0,10583
30,6,1,6,0,1,0,1,0,1,876,1,999,0,0,-1.8,92.89299999999999,-46.2,1.344,5099.1,0,validation,1,0.985622157275129,17.165680557437856,17.31608630724622,6.306911101498499,0.7115376418651399,1.0,10584
24,4,1,2,0,1,0,0,2,3,1448,7,999,0,0,1.4,93.91799999999999,-42.7,4.958,5228.1,1,validation,1,0.9062815092260376,18.35169681528114,20.149444161068065,10.765070553801802,0.5288043325048778,0.0,10585
44,3,0,3,1,0,0,0,1,3,98,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0,validation,0,10.47424005165163,37.33137834315808,3.4641133064609764,20.979487897325104,0.9981388635578695,0.0,10586
31,4,0,6,0,0,0,1,3,4,52,3,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0,validation,0,13.261103005710035,54.37053724214992,4.000001124999842,26.604105878325118,0.9980913911200242,0.0,10587
